FechaHora,Temperatura_Gas_Base,Temperatura_Gas_Tope,Presion_Reactor,Flujo_Gas_Reduc,CO_Base,H2_Base,CO2_Base,CH4_Base,CO_Tope,H2_Tope,CO2_Tope,H2O_Tope,Grado_Metalizacion_Entrada,Grado_Metalizacion_Salida,Temperatura_Pellas_Tope,Temperatura_Pellas_Salida,Consumo_Gas_Especifico,Produccion_DRI,Eficiencia_Reduccion
2025-09-15 10:00:00,852.0584494295803,363.5093650867644,1.585443793695033,21661.953190352167,39.86668941424703,51.74838627260412,4.19246289494219,1.5900814153083125,8.869956890763813,17.778527760897123,22.18715612997927,8.695334879696862,2.338406062424385,90.87196015452302,63.46560567289508,619.7555905678478,422.27589072465804,115.91156752515172,70.91255510965473
2025-09-15 11:00:00,946.9909852161994,304.53040097720447,1.8343216099622155,18135.783914343196,43.73423238081661,55.025660764634424,4.94389127149174,1.972000987595206,8.864607409380575,17.763191084658537,25.95303265927489,6.38732339862477,3.0969498468325094,93.03418046268824,49.06409070623827,680.5174397360377,448.3484257309158,102.82767108432681,73.03784193567083
2025-09-15 12:00:00,933.2442640800422,337.46126146264714,1.964687994563793,20789.68106898736,44.007018640112584,53.98663027772313,2.7695901873327435,2.154399773469102,7.606480238270695,19.32018927594506,22.646350269253574,6.4080802105281585,2.0559523793474552,90.37224850173932,69.70375868207127,618.5776954698708,428.5599591981457,102.60640866344671,72.5220258541522
2025-09-15 13:00:00,871.2339110678276,362.5859915714236,1.778381446506965,19189.396029490203,39.21720926873456,51.46373992162249,3.9625238044222235,1.0874781446178947,9.880069116396069,24.80368740942185,26.619689447938686,9.81680160223019,2.13743227045134,90.42693407326746,99.68008390384922,608.4966289889467,443.17157888946923,112.86857899034662,61.75188191622263
2025-09-15 14:00:00,868.1824967207101,350.3136258580088,1.78580634473495,21697.58478150612,37.76827797235052,53.675344222915314,2.59429289827922,1.2460065902474913,5.627751073813267,15.67502546683822,28.149397285405392,5.05142247967846,1.6514233375104221,93.44319509806257,57.644670974241535,643.6246026357157,406.972511810258,103.94365963936133,76.70392310667418
2025-09-15 15:00:00,868.3404509853434,385.64898411883223,1.639989546830142,21884.232980661473,40.92350328593362,50.681723093854934,3.6959907637148297,2.1172847929008505,5.084738324447905,20.18700994380595,27.78025243144653,8.580249866210723,2.82115908342268,93.39611054932692,94.05185505839647,665.8307439506062,428.46032315647136,101.95220076217983,72.41232922292114
2025-09-15 16:00:00,880.4242242959538,365.8693631618945,1.8847464665959683,21777.065956453735,44.123633456166914,50.25811906949487,3.3917974600650087,1.6863347063453165,8.850791058785479,16.793646820122106,27.608513309307817,8.531230812776311,4.25287264007558,95.26820107706675,50.876262994342454,643.7716824933541,443.39898133654515,103.33697156411155,72.82902977253465
2025-09-15 17:00:00,902.4756431632238,316.29344270814295,1.5935218742787618,19896.856866629856,37.106621890056665,51.35166289154823,4.916015988894611,2.458346975098896,9.035777686824414,24.706765454097443,21.877224056922522,8.113447704748987,1.0076418900315642,93.34724205396044,29.10495301937394,627.6754131951309,429.1552878639949,118.47462791753551,61.854852573471234
2025-09-15 18:00:00,893.1945018642116,307.056874740043,1.6618396182021218,21448.170603957253,41.229665835634826,59.63115111589174,3.8255818180893995,2.3045832971838793,5.601036145602881,16.133035047274642,20.883849469845188,9.950544230434328,4.672165193767207,95.7587461224291,40.31815797763217,655.817118389044,435.9007089063501,116.42942505552381,78.45142261407337
2025-09-15 19:00:00,879.1229140198042,364.24192782063153,1.7127182193082084,21378.19759414028,41.315602200925206,55.49529535895017,3.048519116260456,2.6912087259798136,6.327914164793031,19.036010023615912,26.989488284873858,6.559397178818626,3.4454382687411482,90.29216909039958,56.40213574957632,634.70023354122,418.6021783906104,107.08129124710189,73.80054846333604
2025-09-15 20:00:00,911.185289472238,302.6511310541622,1.7538051893422275,19276.401892973023,42.33113022415281,59.6582216115322,2.3422873546638003,2.3849856533384504,5.087761816833145,22.37884984834606,23.683472137943514,6.699859318966241,4.116366063400151,90.58804610868445,41.472619644592676,693.2867690126633,404.6224758518533,113.11641534654785,73.06913793370249
2025-09-15 21:00:00,863.9493860652042,358.5775581273463,1.62120486620754,21315.66189660271,36.3156768512726,54.32497878330132,2.453740486204804,1.8598621547802963,6.466543053902823,22.045544280274452,24.323462264033473,5.3946970147327775,2.780953463150058,90.26439516942229,25.017027866369165,692.2645139603572,422.8950147563536,110.74551347336076,68.54382050243947
2025-09-15 22:00:00,879.2144648535218,394.02302414249573,1.5574184123696018,18148.03053886197,42.158249646820884,53.118161330852594,2.6759507898537054,2.345933244788865,8.865709369593358,19.227286368939325,20.31149092793391,7.213990682718688,3.8975835071203173,91.11166110200124,93.62511533106455,650.2371819972095,419.7239695419429,113.54248526965128,70.51421705513673
2025-09-15 23:00:00,886.6361843293691,357.5474177875879,1.8053100212208162,20385.079513928213,44.09032520665641,55.06141862840244,2.752899984020894,1.550762348510837,7.589802638562895,18.465241679527182,22.59576449275049,6.305242631174241,0.08100198669733605,93.24762066565008,88.29095584231968,632.7883994018258,443.3530091189474,113.65342304925518,73.72205136257288
2025-09-16 00:00:00,895.6069984217036,338.8169926206522,1.6443152766201279,18920.035349150814,36.79683108870242,54.3951168863291,4.551848173523414,1.6126269975564254,6.740477965841441,18.976123785528706,20.33676403874464,6.7169335108882215,4.091902123897676,93.87343308856457,80.67191736152103,673.7132413956639,412.1997651176236,112.57468030119986,71.79948194723136
2025-09-16 01:00:00,928.5175961393013,364.32882184423534,1.790619110711306,18482.267543109116,37.375433249238775,51.05664684261744,3.6836683648475748,2.5779703198415866,6.858696474531651,17.642762631586393,28.791857726012477,9.172858951278139,0.2006942954268326,90.27351094769202,37.586094673452145,603.6712943483067,448.3367113767554,105.32202737074617,72.29347191577098
2025-09-16 02:00:00,869.967378215836,345.82528904915165,1.5771813576371012,18307.812806516835,44.713950940416396,56.40826314690206,3.5701727341230995,1.8928390328031643,5.006768128577341,17.053329387067997,22.433966832185305,9.677422567637478,4.449566881814312,95.6758253390736,34.027268215748954,647.4769006043651,447.9069059902248,100.78012841525636,78.18471666710485
2025-09-16 03:00:00,901.4234438413612,354.5616789315935,1.7405700509274087,20785.15510351256,36.8097695270949,52.160381825095996,2.3443066156076524,2.596760681036705,6.499002637826179,19.8303969755889,25.57337169573008,5.928665360025928,4.959813736193216,95.05299225990228,30.070356210428734,633.6323394270333,412.3815821535719,109.11133563980218,70.40647991123518
2025-09-16 04:00:00,909.2414568862042,394.1464808776525,1.766294716275793,19359.499855072263,43.54385093369579,56.1958795489783,4.580419080048305,2.644844747336557,8.232293708189653,17.685337560676075,20.389793206611305,6.862544657767329,1.470337310883889,91.77967489294255,79.30218915796908,692.0535885102555,417.40259777386603,117.81947769381408,74.01473701258105
2025-09-16 05:00:00,854.6450412719997,338.61026378007745,1.5259117684112136,20899.067086115047,39.922778564480346,56.50201092398153,4.168442909625451,2.7151246753225675,9.870972219081786,17.874616648972502,26.66847391305658,9.643152810576971,1.0515927814289683,90.4631251813588,94.6605970515914,601.2003027272683,444.7777870436943,111.38994517037152,71.22566819668887
2025-09-16 06:00:00,910.7544851901439,396.1190563823914,1.6683021390969603,18261.42536319577,37.47231074403177,51.520248531286484,2.2030050857000045,2.8332704716824146,9.235304134919497,21.56756063474557,23.23027345754094,5.309042303446113,3.8268168192902037,91.01932243931434,57.29018656847777,655.2814875718349,448.33111104480537,116.64782083403816,65.38714582376538
2025-09-16 07:00:00,867.0524123687292,390.53506419560637,1.5672073384694871,19261.16135132244,43.707499012725116,50.61349627110668,4.123505291689306,1.8619704410265925,5.117974823227645,24.68537331699892,28.97919186957666,5.4618026405568925,1.265131704601266,90.76166648252983,33.935550399703615,674.0663581066626,422.1719551418022,119.83248685922456,68.40221198838923
2025-09-16 08:00:00,856.5051592985279,319.5791134789296,1.5316874852363838,20157.96516950135,39.453052550026655,57.8076158606844,3.6306146520279383,1.6377336366422777,9.492803023374197,21.03637200559375,28.881181889340358,5.813954946031147,4.327811915861018,90.73970267579368,63.429461554907995,648.5017987524042,416.04985228204487,103.27232408276552,68.61097550754046
2025-09-16 09:00:00,944.8885537253333,306.9361300875165,1.9949801161949727,21162.892659355854,40.148173539296906,54.5980042376932,2.2451760372403347,2.1643974931882277,8.91599206649313,15.769794670649663,23.252906183617476,7.976064170634373,0.5142129607873835,93.1113701319944,51.16239305939726,608.5403030162722,426.3047006625771,113.83555278283964,73.94534817515567
2025-09-16 10:00:00,946.563203307456,310.07780013774266,1.6611769224873614,19275.01001172828,38.59233369399766,50.58163795505476,3.3749019245859695,1.7423448468752551,8.901880617854902,15.755836138540669,29.009608956904678,5.752361355029987,0.6297759818967913,91.4750846549604,53.11186932624983,697.2461390027902,434.3884603182867,113.48587147400049,72.34875121023323
2025-09-16 11:00:00,930.8397348116462,301.82218256515495,1.9049372229273174,20503.565505748036,40.92950851434927,59.948663171697675,3.454088861390141,2.2021483336004657,7.289978795017857,24.51423220845566,29.961576734987787,9.840381907253668,4.895757775503078,92.14883829917487,71.59979681167805,651.8010431376098,413.67372576874897,119.59910894716558,68.47265322922922
2025-09-16 12:00:00,880.461376917337,309.44429607559283,1.627320327381882,21543.910992944748,36.63523872585023,50.57780560996367,2.4973236204898273,2.411171725287649,6.990026464772514,17.972907903073335,28.254156641239483,7.233572636292601,3.369194491350023,95.93703200030593,78.90385849466517,661.4186244319011,436.82365873095364,119.71201467905601,71.3770634221573
2025-09-16 13:00:00,859.7672114006384,368.3006773416357,1.8407513611119646,20463.45275272922,38.91081536651761,56.950352288585535,4.837094441000847,2.3768100369842737,6.514578644165963,15.920669860824754,28.44871347755229,7.507589801750832,4.234436122144764,94.10588549355207,33.29526991548706,623.6609782707508,402.58286785573205,113.7335722344826,76.59610345483165
2025-09-16 14:00:00,918.4233026512156,307.1188648460229,1.8801139299448433,18931.837899014536,44.694123223352875,59.836789252634134,4.549926114441986,1.7491057740402427,5.328474294771829,20.990445871503816,22.4900873610909,6.233293079027033,1.6216468867575902,95.693884002282,27.66926731048573,648.3498085106804,402.46472463822084,104.87229583964388,74.8218784827678
2025-09-16 15:00:00,894.0152493739602,331.8975630293761,1.7978193703039222,18097.603126226153,37.58133432701128,52.39180104215926,4.007067011987325,1.3337204033975056,6.141176817468495,21.23648778290266,25.767023988577563,7.354801262173668,3.382418747603022,90.85533933019869,99.57477270142861,642.9149491958322,419.31438525727725,115.97111676261198,69.57128982108122
2025-09-16 16:00:00,862.2038234844779,384.4875310969455,1.7357880942750792,21480.39549560372,41.567366645412925,51.42249368687196,3.386886683001822,1.861058676924415,6.233018174890123,21.48504820118688,20.67255913967368,8.309568163185057,2.971209136542986,92.29283684899542,42.45462616866639,607.4895842001984,417.673659603036,102.14058268422076,70.19237766673616
2025-09-16 17:00:00,899.517691011127,302.3271935735826,1.7059204570736344,18085.07764340155,38.25190064224695,51.21384939422429,3.2352966247535253,1.2851882881638175,7.420385348551008,17.674020278575412,20.949179368216697,8.755885684770213,3.015750600614735,93.32839081969412,29.03728936813443,610.6160353547467,415.7816607683576,115.61398608343258,71.95082406742632
2025-09-16 18:00:00,853.4388521115218,381.44684825889357,1.6744341332714976,21498.806690736797,42.734731256866006,53.03275147567596,3.9529204014528627,2.7801940703676165,8.73722203298347,15.15110684214475,29.988926120332906,8.769340413549564,3.412662297688608,90.46054837133242,39.240649682194,683.7472519618775,424.5509881334455,118.20392248289393,75.05590812923089
2025-09-16 19:00:00,940.9320402078782,328.18547747734,1.9647645721239129,20115.748536108847,36.3087366071835,51.01045811010647,3.6362956082207165,1.6917549214757148,7.369049141989733,24.65015369454472,23.266392494259108,7.889455563470442,2.8767958656454926,90.02512466176775,27.921838476134816,623.981995220659,416.0366791155786,107.6566678953687,63.33085418366282
2025-09-16 20:00:00,875.8779981600017,311.8164827621656,1.9153097038938647,21756.270794051583,44.698210450785446,56.92161341694132,2.1868193176456567,1.3089194944466476,5.289222247235803,17.508930456911024,27.481839120488463,9.521798874969285,2.1453118465133296,94.0226060027815,54.38581709628788,619.4958271498631,409.6128959234046,112.6127058996616,77.56525071936555
2025-09-16 21:00:00,916.2522284353981,369.6737165364151,1.9825134553332564,21195.13294309466,39.537895413836395,50.622917981300624,3.537507946310995,1.0508955198115018,9.78894900494102,21.760262880525474,28.066650530268163,9.087039236530547,1.3796134719027342,93.85091710080862,85.18013383384931,650.4911451250139,415.47347745443005,108.60285464193653,65.00784465286539
2025-09-16 22:00:00,881.171107608941,362.8942846779884,1.5621486117427723,21991.73644213335,37.36050463346464,55.094221281497894,4.4192108516985185,2.2916447725729685,9.713621595470562,22.066298698787094,28.58023271007229,8.785240573493127,3.84290665456601,92.46473285999767,50.59333373182905,676.8747131362513,448.74521364051174,108.75530109976256,65.62650531949225
2025-09-16 23:00:00,902.006802117781,387.7472013527053,1.8654337376018222,19402.84726180684,35.734967473300124,59.96696853852977,3.3777196327908743,2.2738046349094865,8.925947715742042,21.100074170794855,29.976282974021565,5.2780276084023034,1.131362150015931,92.9378644561922,58.31375551587749,606.1946518578987,420.55567084974246,106.2074177821624,68.62548122033255
2025-09-17 00:00:00,904.671027934328,373.50710438038857,1.969170228410519,21068.75315572451,36.697579050875405,58.13970269506019,2.155869732662805,1.6812083331625833,9.956639507821102,18.129073942136483,22.41496485256868,5.034389811098246,3.461771530772071,92.49265800355253,75.6690080175579,657.6807919638256,422.2356388429168,115.24259240900649,70.38536645831137
2025-09-17 01:00:00,868.4854455525527,380.3480930384849,1.5906165330828301,19607.72365443697,40.19773948556018,56.15219438231011,4.358834598152099,1.143423777695302,7.7224116640013145,17.710962537640658,20.403508268596998,6.062236385977364,1.1666641132466333,90.14403026906933,63.16705525524102,611.9210442840573,428.827249497557,118.7235312833301,73.60312230569863
2025-09-17 02:00:00,946.9584627764559,328.20345725713065,1.5332481336833887,19919.502481215633,38.37003176431286,53.06253620786612,2.604091346407923,1.819257789790464,9.81384175126603,20.97668282702703,24.11191517994586,8.317617969567262,3.1266508497722696,92.01222963730477,89.60842645159931,603.6461050825618,449.1670384207113,118.81501718468922,66.32433577971695
2025-09-17 03:00:00,927.5132823361115,317.7439543779723,1.8705603246450295,20510.02185287348,43.28883365882609,56.238958362916385,2.7758625046641163,1.6224349901267872,5.378025203083753,23.660956336116914,21.30080669828947,7.055987444412729,3.7353913356451445,91.06249353238374,89.95267562843173,605.2743952162217,412.08006382178814,103.49562569749868,70.82324348875646
2025-09-17 04:00:00,943.9498941564188,375.06147516408583,1.787236556589956,21494.708456745357,39.30887523661806,55.27041463911652,2.494119060296888,2.3542412794700187,6.828403741306857,24.467337289233956,20.22425889162055,7.012031296496559,1.093569444532696,90.5905451346082,25.743302161836525,683.4164108208441,434.0641055266217,117.49487299313132,66.91057728213066
2025-09-17 05:00:00,939.482735042765,380.6834739267264,1.920914388379136,21936.33387679718,37.487142725876296,54.260833838903714,2.9906451946144927,2.2115584989053807,6.126906340033829,16.059058044037577,23.60426827141486,9.422934441148069,0.2997165043065414,95.7403226033361,83.35347298623994,611.7972483628062,435.7992346770862,114.74862882854245,75.81857909595784
2025-09-17 06:00:00,909.7899978811085,399.0505142000673,1.5698861883131447,21073.093655458073,41.1714498660403,51.307103767402,4.270254517065905,1.72918745639508,5.97916542067135,16.5482861259772,27.837382510752363,9.477814240659193,0.6548687149708704,93.59615835025299,59.55502001812554,604.5151364412292,430.3662208396533,105.05674801380579,75.64035047959257
2025-09-17 07:00:00,942.1874235023117,341.26176769114267,1.8976336559299452,19671.067128669336,42.06777216885446,58.86604215240467,3.5581575785118122,1.4357851085099802,5.704014744463381,24.447362587830796,25.66180691225071,9.54587632026793,3.029984836355127,94.37193770541961,99.16304059777472,643.7899887142912,404.42891698183223,101.34569225843029,70.1275756444453
2025-09-17 08:00:00,858.849250205192,337.2018085792783,1.6008136600238723,19685.42800910828,36.6704190790095,54.49784648821323,2.6146438224521376,2.976071932311184,8.112068207829983,22.365352283347924,23.12777989210354,6.569390382575136,4.247232031128678,91.89218245959671,61.242405690657634,684.3993471942025,433.8436137913788,105.35994533768756,66.57014334806507
2025-09-17 09:00:00,869.5982862419145,377.64129607419966,1.5818279714328523,20950.329206355567,36.676192162883176,51.94622511820765,4.633490234456122,1.9080032423922297,8.906609278736525,23.82993824829773,26.543420054927196,8.45527906369631,0.22498410617712183,92.3588827769641,99.01719590412232,626.2408376489302,403.20473555180877,118.2441647356305,63.060647033356
2025-09-17 10:00:00,854.5227288910538,334.0803540253018,1.5821328989654964,18955.108583073208,35.36671426933543,53.677593508772894,4.638745564854588,2.376548471560474,7.891491997101803,17.026326341353432,22.320181803088108,6.358165906371848,3.670756295208231,91.42154396338034,81.59270209043024,642.1712617525916,429.80713247749486,112.66357349791545,72.0163826748493
2025-09-17 11:00:00,882.5330330763264,393.07573256035647,1.907287360115691,18441.89645252558,42.3640201506564,54.14129752528927,4.61173527513802,1.2811059351567216,5.734813547941048,20.87585871109402,20.14381446072085,5.953049165372249,1.7065932297502606,90.58179402579255,43.64536634599797,603.9922532563751,436.97905886108714,114.42109321795743,72.4256933194181
2025-09-17 12:00:00,888.8677289689482,385.8412751843012,1.8325986103481,19418.488630563108,41.63804527621805,58.27537895566874,2.716388634144618,1.9711793993187956,9.055618849667354,22.011395944174737,27.643533864364272,5.923162286736846,2.3926418495976125,91.07418982464951,65.37962344652183,644.9078514134876,410.5484945309975,105.14304702218192,68.90606539343565
2025-09-17 13:00:00,877.1349031773896,342.8994027375018,1.7615327123845597,19148.955966616326,39.74630875749814,57.33614380561402,3.3537180325429645,1.055073439738931,8.179773535818642,21.801118854469728,26.23743084864009,6.71053810431797,4.644297749227828,94.78508427177891,99.4101729608937,657.7613080637134,442.0811003771387,114.38776311149641,69.11811393434036
2025-09-17 14:00:00,932.8737509151929,375.08710677914974,1.6794152420617512,19185.23248182396,43.44170448969197,57.6930489364134,4.954968968422625,2.0109102358208997,6.9408285306349775,19.08151690866698,27.623026245009598,7.1497880988991085,1.6598575236792272,94.06527483110266,89.31479558139428,657.0907053752145,401.5176902766502,100.56243012555848,74.26963080666893
2025-09-17 15:00:00,885.6753326693589,375.45428740846825,1.9386002704065541,18934.43100419964,43.05670152950053,50.11031264428647,4.316037428929971,2.9280348142354047,8.370651477680315,15.153948916913084,20.389380166876656,9.154745855275342,2.32668466969743,93.28157325591286,32.302517034341584,633.2426692174365,442.1906431829153,107.50642691546028,74.75007586836226
2025-09-17 16:00:00,878.0934509687381,310.31238688359326,1.6962225537113178,18168.372758545447,40.85354364396752,54.16153998179762,2.0815022636766796,1.7684134259716005,6.299524896214164,20.82926056804263,28.37119627830652,5.59945546736356,0.06841207380340553,92.8505392372006,77.97789976074971,631.5533180663135,423.01645253213826,112.53506697084663,71.44791707903069
2025-09-17 17:00:00,904.2696083158248,390.2552906679567,1.9082997197357885,18071.495738933656,43.68271280513259,54.81344151635324,2.195613773781476,1.0779920251498232,6.725961042471052,17.53101539179609,26.195262000363034,8.674629236974472,0.4079936000241918,95.53460570193674,50.91846894031098,610.6623618936597,410.8793969965822,102.92193131082641,75.37266647478057
2025-09-17 18:00:00,864.0924224974763,350.5252372447857,1.7195674542851092,21950.889558944127,37.05841210036768,50.19192276823057,3.391794130436998,1.061911581838687,9.587429215659952,19.502542461428902,25.6339535071264,7.657274570946527,1.2929579556739201,90.43640968667201,25.52366964102611,636.6798320646268,406.6889072496984,116.4600714889387,66.65918621298215
2025-09-17 19:00:00,930.2196980754039,382.64574661077415,1.6884722147124538,19711.09253494345,36.11919619397728,52.598132087450345,4.7276606175846805,1.775973519893739,6.452522528357102,24.575810150838173,26.246140481145318,6.4397267133799625,0.13926120410537202,91.68360487942749,55.26107267702497,609.9494668872965,447.66535837911863,104.70062597623837,65.02562320095156
2025-09-17 20:00:00,857.4550643679771,332.0049601030612,1.7313398928348032,19537.306588638727,37.6974961151699,57.60289823122135,3.6161053938581427,1.320049872926388,7.349941340789683,18.990353176424346,28.644332468683643,7.4640979226641235,3.1568766302412548,92.09962712142429,42.60658162937285,676.6595944712052,403.63327937905785,113.04562225636893,72.36077069998875
2025-09-17 21:00:00,948.6886936600517,389.55232284962005,1.650688937082071,20718.589130772278,35.570868560893146,51.371097057289994,3.4934375241028706,1.0467041926563718,9.450705686980072,23.398016066644267,25.869365065589072,6.499710348885113,2.131991784008113,94.69455487327673,86.41519528903537,696.6274297748186,409.95467099679627,108.10394285150659,62.21764539131339
2025-09-17 22:00:00,927.2244769296658,338.9201678734163,1.8738046900881256,18873.015551460256,40.31169528001032,55.353101314525915,2.316421099869892,2.5124272279003534,8.538606751337637,16.88540605749251,25.809503798881792,7.9804097761915305,2.74072601364011,95.95508772097183,50.29979566343241,697.0074456666707,417.3911173716523,111.92087190955294,73.4238573499646
2025-09-17 23:00:00,869.8715681534172,301.08376514802984,1.7513601950462396,21799.8447358009,44.36605692294961,52.15201872017238,3.970340314172882,1.9170460177637814,5.311016130823514,21.724604980250287,29.90679157065766,7.169219614276221,0.8732359294816477,91.44402308854292,87.06427704653629,686.5071099375393,431.011742448056,102.14901105257816,71.98905911568451
2025-09-18 00:00:00,850.5522117123602,390.53819764192633,1.6161063475734085,21145.38005766221,35.3934354066851,50.121207746438934,4.4663094818006766,1.578489543945309,5.736515221394852,24.770069544389436,27.56730167068568,5.822027645394393,1.4796601471830806,95.24584400482249,25.044845412609646,660.0792149339619,427.2400542638049,100.33825599843215,64.32589362367021
2025-09-18 01:00:00,931.5461428454835,309.12866767861334,1.9497872866372843,18357.644009249037,36.221099140100264,52.412014575995414,3.1412600225226868,2.800166366032961,5.039207953859584,16.018931008729368,24.422938054511352,5.5829153727784835,3.3191223742636256,94.98373656259075,48.086436251958936,670.086569724388,406.2821746206157,118.19128854760602,76.24122849836785
2025-09-18 02:00:00,920.6857343847618,331.93136375904146,1.6919456106866058,19670.32310313971,39.52199028283435,59.75873754910054,4.326835552775982,1.2322779204010512,8.154608951145818,15.083199422271921,27.073970000329275,7.73347841036065,4.826513618151999,91.3479443858506,43.087391073082145,628.5205802680414,414.4863991869107,105.39260017534366,76.59383761493436
2025-09-18 03:00:00,922.9007168040987,395.00619670508047,1.7717764305569943,21516.47323024866,44.338750175279046,58.0153711188299,4.893429961702434,2.911837657910638,7.238367127052092,19.335827926326143,23.892304716917884,9.512065166430517,0.252083868011046,92.39599548119534,42.51755208014582,663.0770420172621,411.9375885543012,116.39354005560918,74.03700533267367
2025-09-18 04:00:00,927.1270346685945,395.0607146937556,1.9532360554822734,21778.92808916564,38.161561049767506,59.59576644321034,2.6112993773830673,1.6279334347547056,5.671374254511377,15.926254830513672,22.28875462483499,6.719788432788428,4.451921604276331,92.45803721575511,30.113996482409704,645.5649549439877,410.67714272451707,119.987006009444,77.90689492143036
2025-09-18 05:00:00,857.404465173409,357.3437888123286,1.812118997956996,19869.60604499948,40.07234808688392,54.878540439263624,3.569988893584224,2.7768073446173624,9.789670605283852,22.48384349676231,25.968518768877594,8.665000536113116,2.884406006556042,95.86932401115935,39.034320280787625,648.2017339776933,420.55721682399934,104.22862515997822,66.01030848367606
2025-09-18 06:00:00,885.8465728544272,363.1837212169799,1.558449020354182,20453.645556842832,35.41572859050392,51.097361986775034,2.8614138742537265,2.205885752958923,7.6482986197280995,24.14548663848559,29.281820981139514,8.293306774698834,2.8195978337781185,91.0853514082734,66.66621774142149,675.7776560375158,435.20157262958287,105.30341482366711,63.24974053514656
2025-09-18 07:00:00,861.586905952513,344.844552197832,1.9699160618067375,18668.1357843683,36.48343200962089,55.47959488973693,4.3785632571015185,2.653414719482975,6.209466470564446,19.34020972708759,29.291395200154625,9.657774571547405,2.501392676038802,94.79494782662869,46.85208046283084,628.1918355597252,410.8726466108618,113.25719575269332,72.21744753398232
2025-09-18 08:00:00,936.3103425875594,329.3210771698065,1.8138540265357088,21964.674504547907,44.86630122958847,54.54377334559961,3.7327800976434724,2.9680263264209286,7.503017855773537,17.58711642155441,23.4190527810549,9.104905086495705,0.34697042952091695,92.00515628503867,56.304608674686094,631.803961169452,418.33394398514906,119.30897269201242,74.76097429305196
