PAIS,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTRATO,PROCESO,ETAPA,YEAR,MES,MES.1,MINERAL,TITULAR,UNIDAD,UNIDAD DE MEDIDA,Valor,ORO-PLATA_gF
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,MAYO,5,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,17.635671,17635.671
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,MAYO,5,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,MAYO,5,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JUNIO,6,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JUNIO,6,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,202.483634,202483.634
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JUNIO,6,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,55.8,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JUNIO,6,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,177.55,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JULIO,7,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,33,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JULIO,7,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,153.96221,153962.21
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JULIO,7,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,JULIO,7,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,AGOSTO,8,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,AGOSTO,8,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,124.102873,124102.873
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,AGOSTO,8,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,AGOSTO,8,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,216.3,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,SETIEMBRE,9,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,48,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,SETIEMBRE,9,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,284.596813,284596.813
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,SETIEMBRE,9,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,42,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,SETIEMBRE,9,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,OCTUBRE,10,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,OCTUBRE,10,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,291.439578,291439.578
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,OCTUBRE,10,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,67.1,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,OCTUBRE,10,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,215,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,NOVIEMBRE,11,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,27.6,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,NOVIEMBRE,11,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,360.800331,360800.331
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,NOVIEMBRE,11,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,65.4,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,NOVIEMBRE,11,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,130.05,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,DICIEMBRE,12,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,66,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,DICIEMBRE,12,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,256.603684,256603.68399999998
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,DICIEMBRE,12,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2022,DICIEMBRE,12,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,PLOMO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ENERO,1,ZINC,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0.32214,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0.41418,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,51.71114,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,1073.8,1073.8
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,147.718623,147718.62300000002
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,PLOMO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0.65962,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,FEBRERO,2,ZINC,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,4.61734,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,PLOMO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MARZO,3,ZINC,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,PLOMO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,ABRIL,4,ZINC,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,PLOMO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,MAYO,5,ZINC,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,PLOMO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JUNIO,6,ZINC,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JULIO,7,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JULIO,7,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JULIO,7,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JULIO,7,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2022,JULIO,7,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
