PAIS,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTRATO,PROCESO,ETAPA,YEAR,MES,MES.1,MINERAL,TITULAR,UNIDAD,UNIDAD DE MEDIDA,Valor,ORO-PLATA_gF
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,FEBRERO,2,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,485.836308,485836.30799999996
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,FEBRERO,2,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,50.4,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,FEBRERO,2,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,217.49,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,FEBRERO,2,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,77,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,69.75,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,427.206254,427206.254
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MARZO,3,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,118.125,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,86.872011,86872.011
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,ABRIL,4,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,190,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,83.6,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,589.410886,589410.886
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,45,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,MAYO,5,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,122.314423,122314.42300000001
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,76.8,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JUNIO,6,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,242.5,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,24.82,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,165.532704,165532.704
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,JULIO,7,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,72.5,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,141.831854,141831.854
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,35.75,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,AGOSTO,8,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,120,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,69.3,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,380.240004,380240.004
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,SETIEMBRE,9,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,75,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,17,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,287.551643,287551.64300000004
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,42,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,OCTUBRE,10,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,195,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,36,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,167.958775,167958.775
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,NOVIEMBRE,11,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,COBRE,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,COBRE,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,PLATA,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,PLATA,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,Kg Fino,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,PLOMO,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,ZINC,MINERA PARARRAYO SOCIEDAD ANONIMA CERRADA - MINERA PARARRAYO S.A.C.,PARARRAYO,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,AQUIA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2021,DICIEMBRE,12,ZINC,SOCIEDAD MINERA DE RECURSOS LINCEARES MAGISTRAL DE HUARAZ S.A.C.,AQUIA,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2021,ENERO,1,ARSÉNICO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2021,ENERO,1,BISMUTO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2021,ENERO,1,COBRE,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,TMF,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2021,ENERO,1,ORO,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,g Fino,0,0
PERÚ,ÁNCASH,SANTA,CACERES DEL PERU,PEQUEÑO PRODUCTOR MINERO,GRAVIMETRÍA,CONCENTRACIÓN,2021,ENERO,1,PLATA,EL PACIFICO DORADO S.A.C.,MIRIAM PILAR UNO,Kg Fino,0,0
